Date,DJI,Gold,USD/JPY,,,,,
2011/1/3,11670.75,1422.60,81.12,,,,,
2011/1/4,11691.18,1378.50,81.67,,,,,
2011/1/5,11722.89,1373.40,82.04,,,,,
2011/1/6,11697.31,1371.40,83.19,,,,,
2011/1/7,11674.76,1368.50,83.30,,,,,
2011/1/10,11637.45,1373.70,83.03,,,,,
2011/1/11,11671.88,1384.00,82.71,,,,,
2011/1/12,11755.44,1385.70,83.34,,,,,
2011/1/13,11731.90,1386.90,83.07,,,,,
2011/1/14,11787.38,1360.40,82.76,,,,,
2011/1/18,11837.93,1368.10,82.67,,,,,
2011/1/19,11825.29,1370.20,82.61,,,,,
2011/1/20,11822.80,1346.50,82.15,,,,,
2011/1/21,11871.84,1341.00,82.92,,,,,
2011/1/24,11980.52,1344.50,82.59,,,,,
2011/1/25,11977.19,1332.30,82.54,,,,,
2011/1/26,11985.44,1333.00,82.26,,,,,
2011/1/27,11989.83,1318.40,82.16,,,,,
2011/1/28,11823.70,1340.70,82.89,,,,,
2011/1/31,11891.93,1333.80,82.09,,,,,
2011/2/1,12040.16,1339.60,82.07,,,,,
2011/2/2,12041.97,1331.50,81.39,,,,,
2011/2/3,12062.26,1352.30,81.49,,,,,
2011/2/4,12092.15,1348.30,81.65,,,,,
2011/2/7,12161.63,1347.60,82.22,,,,,
2011/2/8,12233.15,1363.40,82.29,,,,,
2011/2/9,12239.89,1364.80,82.30,,,,,
2011/2/10,12229.29,1361.90,82.42,,,,,
2011/2/11,12273.26,1359.90,83.34,,,,,
2011/2/14,12268.19,1364.60,83.44,,,,,
2011/2/15,12226.64,1373.60,83.41,,,,,
2011/2/16,12288.17,1374.70,83.72,,,,,
2011/2/17,12318.14,1384.70,83.61,,,,,
2011/2/18,12391.25,1388.20,83.29,,,,,
2011/2/22,12212.79,1400.50,83.07,,,,,
2011/2/23,12105.78,1413.40,82.76,,,,,
2011/2/24,12068.50,1415.30,82.44,,,,,
2011/2/25,12130.45,1408.70,82.05,,,,,
2011/2/28,12226.34,1409.30,81.62,,,,,
2011/3/1,12058.02,1430.70,81.87,,,,,
2011/3/2,12066.80,1437.20,81.90,,,,,
2011/3/3,12258.20,1416.00,81.83,,,,,
2011/3/4,12169.88,1428.20,82.37,,,,,
2011/3/7,12090.03,1434.10,82.34,,,,,
2011/3/8,12214.38,1426.90,82.29,,,,,
2011/3/9,12213.09,1429.30,82.80,,,,,
2011/3/10,11984.61,1412.20,82.83,,,,,
2011/3/11,12044.40,1421.50,82.92,,,,,
2011/3/14,11993.16,1424.60,81.28,,,,,
2011/3/15,11855.42,1392.60,81.82,,,,,
2011/3/16,11613.30,1396.00,81.06,,,,,
2011/3/17,11774.59,1404.00,79.13,,,,,
2011/3/18,11858.52,1415.90,79.50,,,,,
2011/3/21,12036.53,1426.20,81.01,,,,,
2011/3/22,12018.63,1427.50,81.21,,,,,
2011/3/23,12086.02,1437.90,81.04,,,,,
2011/3/24,12170.56,1434.80,80.87,,,,,
2011/3/25,12220.59,1426.10,81.01,,,,,
2011/3/28,12197.88,1419.80,81.45,,,,,
2011/3/29,12279.01,1416.00,81.76,,,,,
2011/3/30,12350.61,1423.80,82.41,,,,,
2011/3/31,12319.73,1438.90,83.15,,,,,
2011/4/1,12376.72,1428.10,83.36,,,,,
2011/4/4,12400.03,1432.20,84.22,,,,,
2011/4/5,12393.90,1451.80,84.13,,,,,
2011/4/6,12426.75,1457.70,85.16,,,,,
2011/4/7,12409.49,1458.50,85.32,,,,,
2011/4/8,12380.05,1473.40,84.96,,,,,
2011/4/11,12381.11,1467.40,85.04,,,,,
2011/4/12,12263.58,1452.90,84.63,,,,,
2011/4/13,12270.99,1454.90,83.60,,,,,
2011/4/14,12285.15,1471.70,83.78,,,,,
2011/4/18,12201.59,1492.30,83.15,,,,,
2011/4/19,12266.75,1494.50,82.33,,,,,
2011/4/20,12453.54,1498.30,82.58,,,,,
2011/4/21,12505.99,1503.20,82.44,,,,,
2011/4/25,12479.88,1508.60,81.87,,,,,
2011/4/26,12595.37,1503.00,81.84,,,,,
2011/4/27,12690.96,1516.70,81.51,,,,,
2011/4/28,12763.31,1530.80,82.20,,,,,
2011/4/29,12810.54,1556.00,81.53,,,,,
2011/5/2,12807.36,1556.70,81.23,,,,,
2011/5/3,12807.51,1540.10,81.18,,,,,
2011/5/4,12723.58,1514.90,80.97,,,,,
2011/5/5,12584.17,1480.90,80.64,,,,,
2011/5/6,12638.74,1491.20,80.42,,,,,
2011/5/9,12684.68,1502.90,80.73,,,,,
2011/5/10,12760.36,1516.60,80.24,,,,,
2011/5/11,12630.03,1501.10,81.01,,,,,
2011/5/12,12695.92,1506.60,81.01,,,,,
2011/5/13,12595.75,1493.40,81.04,,,,,
2011/5/16,12548.37,1490.40,80.82,,,,,
2011/5/17,12479.58,1479.80,80.78,,,,,
2011/5/18,12560.18,1495.60,81.42,,,,,
2011/5/19,12605.32,1492.20,81.66,,,,,
2011/5/20,12512.04,1508.80,81.71,,,,,
2011/5/23,12381.26,1515.30,81.74,,,,,
2011/5/24,12356.21,1523.20,81.96,,,,,
2011/5/25,12394.66,1526.60,82.05,,,,,
2011/5/26,12402.76,1522.80,82.02,,,,,
2011/5/27,12441.58,1536.30,81.27,,,,,
2011/5/31,12569.79,1535.90,80.88,,,,,
2011/6/1,12290.14,1542.40,81.45,,,,,
2011/6/2,12248.55,1532.00,80.89,,,,,
2011/6/3,12151.26,1541.70,80.97,,,,,
2011/6/6,12089.96,1546.50,80.22,,,,,
2011/6/7,12070.81,1543.30,80.12,,,,,
2011/6/8,12048.94,1538.10,80.17,,,,,
2011/6/9,12124.36,1542.10,79.89,,,,,
2011/6/10,11951.91,1528.60,80.29,,,,,
2011/6/13,11952.97,1515.00,80.34,,,,,
2011/6/14,12076.11,1523.80,80.18,,,,,
2011/6/15,11897.27,1525.60,80.54,,,,,
2011/6/16,11961.52,1529.30,80.88,,,,,
2011/6/17,12004.36,1538.60,80.58,,,,,
2011/6/20,12080.38,1541.50,80.08,,,,,
2011/6/21,12190.01,1546.00,80.23,,,,,
2011/6/22,12109.67,1552.90,80.22,,,,,
2011/6/23,12050.00,1520.10,80.38,,,,,
2011/6/24,11934.58,1500.50,80.44,,,,,
2011/6/27,12043.56,1496.00,80.46,,,,,
2011/6/28,12188.69,1499.70,80.85,,,,,
2011/6/29,12261.42,1509.90,81.08,,,,,
2011/6/30,12414.34,1502.30,80.71,,,,,
2011/7/1,12582.77,1482.30,80.60,,,,,
2011/7/5,12569.87,1512.30,80.73,,,,,
2011/7/6,12626.02,1528.70,81.07,,,,,
2011/7/7,12719.49,1530.20,80.94,,,,,
2011/7/8,12657.20,1541.20,81.23,,,,,
2011/7/11,12505.76,1548.80,80.65,,,,,
2011/7/12,12446.88,1561.90,80.29,,,,,
2011/7/13,12491.61,1585.20,79.32,,,,,
2011/7/14,12437.12,1589.00,78.92,,,,,
2011/7/15,12479.73,1589.80,79.18,,,,,
2011/7/18,12385.16,1602.10,79.11,,,,,
2011/7/19,12587.42,1600.90,79.05,,,,,
2011/7/20,12571.91,1596.70,79.13,,,,,
2011/7/21,12724.41,1586.80,78.75,,,,,
2011/7/22,12681.16,1601.30,78.58,,,,,
2011/7/25,12592.80,1612.00,78.38,,,,,
2011/7/26,12501.30,1616.60,78.30,,,,,
2011/7/27,12302.55,1615.00,77.91,,,,,
2011/7/28,12240.11,1613.40,77.93,,,,,
2011/7/29,12143.24,1628.30,77.73,,,,,
2011/8/1,12132.49,1619.00,77.21,,,,,
2011/8/2,11866.62,1641.90,77.46,,,,,
2011/8/3,11896.44,1663.40,77.33,,,,,
2011/8/4,11383.68,1656.20,77.11,,,,,
2011/8/5,11444.61,1648.80,79.29,,,,,
2011/8/8,10809.85,1710.20,78.25,,,,,
2011/8/9,11239.77,1740.00,77.58,,,,,
2011/8/10,10719.94,1781.30,77.05,,,,,
2011/8/11,11143.31,1748.80,76.76,,,,,
2011/8/12,11269.02,1740.20,76.86,,,,,
2011/8/15,11482.90,1755.50,76.82,,,,,
2011/8/16,11405.93,1782.40,76.84,,,,,
2011/8/17,11410.21,1791.20,76.75,,,,,
2011/8/18,10990.58,1818.90,76.55,,,,,
2011/8/19,10817.65,1848.90,76.64,,,,,
2011/8/22,10854.65,1888.70,76.79,,,,,
2011/8/23,11176.76,1858.30,76.83,,,,,
2011/8/24,11320.71,1754.10,76.66,,,,,
2011/8/25,11149.82,1759.80,77.05,,,,,
2011/8/26,11284.54,1794.10,77.43,,,,,
2011/8/29,11539.25,1788.40,76.68,,,,,
2011/8/30,11559.95,1826.70,76.93,,,,,
2011/8/31,11613.53,1828.50,76.70,,,,,
2011/9/1,11493.57,1826.00,76.73,,,,,
2011/9/2,11240.26,1873.70,76.86,,,,,
2011/9/6,11139.30,1869.90,76.90,,,,,
2011/9/7,11414.86,1814.20,77.62,,,,,
2011/9/8,11295.81,1854.40,77.30,,,,,
2011/9/9,10992.13,1856.40,77.51,,,,,
2011/9/12,11061.12,1809.90,77.46,,,,,
2011/9/13,11105.85,1826.80,77.18,,,,,
2011/9/14,11246.73,1823.50,76.93,,,,,
2011/9/15,11433.18,1778.50,76.68,,,,,
2011/9/16,11509.09,1812.10,76.73,,,,,
2011/9/19,11401.01,1776.40,76.91,,,,,
2011/9/20,11408.66,1806.60,76.60,,,,,
2011/9/21,11124.84,1805.50,76.46,,,,,
2011/9/22,10733.83,1739.20,76.54,,,,,
2011/9/23,10771.48,1637.50,76.31,,,,,
2011/9/26,11043.86,1592.50,76.54,,,,,
2011/9/27,11190.69,1650.60,76.34,,,,,
2011/9/28,11010.90,1616.30,76.81,,,,,
2011/9/29,11153.98,1615.50,76.54,,,,,
2011/9/30,10913.38,1620.40,76.76,,,,,
2011/10/3,10655.30,1656.00,77.19,,,,,
2011/10/4,10808.71,1614.70,76.59,,,,,
2011/10/5,10939.95,1640.30,76.76,,,,,
2011/10/6,11123.33,1651.90,76.78,,,,,
2011/10/7,11103.12,1634.50,76.66,,,,,
2011/10/10,11433.18,1669.60,76.77,,,,,
2011/10/11,11416.30,1659.70,76.66,,,,,
2011/10/12,11518.85,1681.30,76.67,,,,,
2011/10/13,11478.13,1667.30,77.18,,,,,
2011/10/14,11644.49,1681.80,76.88,,,,,
2011/10/17,11397.00,1675.50,77.22,,,,,
2011/10/18,11577.05,1651.70,76.83,,,,,
2011/10/19,11504.62,1646.00,76.78,,,,,
2011/10/20,11541.78,1611.90,76.80,,,,,
2011/10/21,11808.79,1635.10,76.86,,,,,
2011/10/24,11913.62,1651.50,76.21,,,,,
2011/10/25,11706.62,1699.60,76.13,,,,,
2011/10/26,11869.04,1722.70,76.11,,,,,
2011/10/27,12208.55,1746.70,76.18,,,,,
2011/10/28,12231.11,1746.20,75.93,,,,,
2011/10/31,11955.01,1724.20,75.74,,,,,
2011/11/1,11657.96,1711.00,78.31,,,,,
2011/11/2,11836.04,1728.70,78.31,,,,,
2011/11/3,12044.47,1764.20,78.14,,,,,
2011/11/4,11983.24,1755.30,78.05,,,,,
2011/11/7,12068.39,1790.30,78.13,,,,,
2011/11/8,12170.18,1798.40,78.08,,,,,
2011/11/9,11780.94,1790.90,77.71,,,,,
2011/11/10,11893.86,1758.90,77.76,,,,,
2011/11/11,12153.68,1787.50,77.65,,,,,
2011/11/14,12078.98,1777.80,77.16,,,,,
2011/11/15,12096.16,1781.70,77.08,,,,,
2011/11/16,11905.59,1773.80,77.06,,,,,
2011/11/17,11770.73,1719.80,77.06,,,,,
2011/11/18,11796.16,1724.70,76.96,,,,,
2011/11/21,11547.31,1678.30,76.84,,,,,
2011/11/22,11493.72,1702.20,76.90,,,,,
2011/11/23,11257.55,1695.70,76.97,,,,,
2011/11/25,11231.65,1685.50,77.17,,,,,
2011/11/28,11523.01,1710.80,77.67,,,,,
2011/11/29,11555.63,1713.40,78.08,,,,,
2011/11/30,12045.68,1745.50,77.96,,,,,
2011/12/1,12020.03,1735.30,77.58,,,,,
2011/12/2,12019.42,1747.00,77.75,,,,,
2011/12/5,12097.83,1730.70,78.08,,,,,
2011/12/6,12150.13,1727.90,77.81,,,,,
2011/12/7,12196.37,1740.90,77.75,,,,,
2011/12/8,11997.70,1709.80,77.67,,,,,
2011/12/9,12184.26,1712.80,77.68,,,,,
2011/12/12,12021.39,1664.20,77.61,,,,,
2011/12/13,11954.94,1659.90,77.94,,,,,
2011/12/14,11823.48,1584.30,77.96,,,,,
2011/12/15,11868.81,1574.60,78.11,,,,,
2011/12/16,11866.39,1595.60,77.84,,,,,
2011/12/19,11766.26,1594.40,77.81,,,,,
2011/12/20,12103.58,1615.60,78.01,,,,,
2011/12/21,12107.74,1611.90,77.84,,,,,
2011/12/22,12169.65,1608.90,78.07,,,,,
2011/12/23,12294.00,1604.70,78.16,,,,,
2011/12/27,12291.35,1594.20,78.03,,,,,
2011/12/28,12151.41,1562.90,77.87,,,,,
2011/12/29,12287.04,1539.90,77.95,,,,,
2011/12/30,12217.56,1565.80,77.66,,,,,
2012/1/3,12397.38,1599.70,76.93,,,,,
2012/1/4,12418.42,1611.90,76.72,,,,,
2012/1/5,12415.70,1619.40,76.71,,,,,
2012/1/6,12359.92,1616.10,77.15,,,,,
2012/1/9,12392.69,1607.50,76.91,,,,,
2012/1/10,12462.47,1631.00,76.86,,,,,
2012/1/11,12449.45,1639.20,76.85,,,,,
2012/1/12,12471.02,1647.30,76.86,,,,,
2012/1/13,12422.06,1630.40,76.78,,,,,
2012/1/17,12482.07,1655.20,76.82,,,,,
2012/1/18,12578.95,1659.50,76.82,,,,,
2012/1/19,12623.98,1654.10,76.77,,,,,
2012/1/20,12720.48,1663.70,77.08,,,,,
2012/1/23,12708.82,1678.00,76.96,,,,,
2012/1/24,12675.75,1664.20,77.00,,,,,
2012/1/25,12758.85,1699.80,77.69,,,,,
2012/1/26,12734.63,1726.30,77.77,,,,,
2012/1/27,12660.46,1731.80,77.46,,,,,
2012/1/30,12653.72,1731.00,76.73,,,,,
2012/1/31,12632.91,1737.80,76.36,,,,,
2012/2/1,12716.46,1747.10,76.27,,,,,
2012/2/2,12705.41,1756.80,76.19,,,,,
2012/2/3,12862.23,1737.90,76.18,,,,,
2012/2/6,12845.13,1722.80,76.55,,,,,
2012/2/7,12878.20,1746.40,76.55,,,,,
2012/2/8,12883.95,1729.30,76.79,,,,,
2012/2/9,12890.46,1739.00,77.06,,,,,
2012/2/10,12801.23,1723.30,77.63,,,,,
2012/2/13,12874.04,1723.00,77.70,,,,,
2012/2/14,12878.28,1715.90,77.51,,,,,
2012/2/15,12780.95,1726.30,78.36,,,,,
2012/2/16,12904.08,1726.80,78.48,,,,,
2012/2/17,12949.87,1724.50,78.82,,,,,
2012/2/21,12965.69,1757.10,79.59,,,,,
2012/2/22,12938.67,1770.00,79.83,,,,,
2012/2/23,12984.69,1784.90,80.28,,,,,
2012/2/24,12982.95,1775.10,79.93,,,,,
2012/2/27,12981.51,1773.60,81.47,,,,,
2012/2/28,13005.12,1787.00,80.46,,,,,
2012/2/29,12952.07,1709.90,80.48,,,,,
2012/3/1,12980.30,1721.10,81.28,,,,,
2012/3/2,12977.57,1708.80,81.12,,,,,
2012/3/5,12962.81,1703.00,81.63,,,,,
2012/3/6,12759.15,1671.40,81.52,,,,,
2012/3/7,12837.33,1683.30,80.66,,,,,
2012/3/8,12907.94,1698.10,81.34,,,,,
2012/3/9,12922.02,1710.90,81.58,,,,,
2012/3/12,12959.71,1699.20,82.37,,,,,
2012/3/13,13177.68,1693.70,82.36,,,,,
2012/3/14,13194.10,1642.50,82.96,,,,,
2012/3/15,13252.76,1659.10,83.84,,,,,
2012/3/16,13232.62,1655.50,83.49,,,,,
2012/3/19,13239.13,1666.90,83.45,,,,,
2012/3/20,13170.19,1646.70,83.37,,,,,
2012/3/21,13124.62,1650.00,83.65,,,,,
2012/3/22,13046.14,1642.30,83.20,,,,,
2012/3/23,13080.73,1662.30,82.51,,,,,
2012/3/26,13241.63,1685.50,82.59,,,,,
2012/3/27,13197.73,1684.80,82.99,,,,,
2012/3/28,13126.21,1657.90,83.05,,,,,
2012/3/29,13145.82,1652.20,82.83,,,,,
2012/3/30,13212.04,1669.30,82.27,,,,,
2012/4/2,13264.49,1677.50,82.87,,,,,
2012/4/3,13199.55,1670.00,81.54,,,,,
2012/4/4,13074.75,1612.30,82.83,,,,,
2012/4/5,13060.14,1628.50,82.44,,,,,
2012/4/6,12929.59,1642.50,82.27,,,,,
2012/4/10,12715.93,1659.50,81.64,,,,,
2012/4/11,12805.39,1659.00,80.69,,,,,
2012/4/12,12986.58,1679.50,81.01,,,,,
2012/4/13,12849.59,1659.10,80.93,,,,,
2012/4/16,12921.41,1648.70,80.90,,,,,
2012/4/17,13115.54,1650.30,80.38,,,,,
2012/4/18,13032.75,1638.80,81.06,,,,,
2012/4/19,12964.10,1640.60,81.30,,,,,
2012/4/20,13029.26,1642.10,81.61,,,,,
2012/4/23,12927.17,1631.90,81.60,,,,,
2012/4/24,13001.56,1643.00,81.08,,,,,
2012/4/25,13090.72,1641.40,81.39,,,,,
2012/4/26,13204.62,1659.60,81.30,,,,,
2012/4/27,13228.31,1664.00,81.06,,,,,
2012/4/30,13213.63,1663.40,80.35,,,,,
2012/5/1,13279.32,1661.70,79.92,,,,,
2012/5/2,13268.57,1653.40,80.21,,,,,
2012/5/3,13206.59,1634.20,80.12,,,,,
2012/5/4,13038.27,1644.70,80.21,,,,,
2012/5/7,13008.53,1638.60,79.82,,,,,
2012/5/8,12932.09,1604.00,79.92,,,,,
2012/5/9,12835.06,1593.70,79.86,,,,,
2012/5/10,12855.04,1595.10,79.71,,,,,
2012/5/11,12820.60,1583.60,79.87,,,,,
2012/5/14,12695.35,1560.60,80.03,,,,,
2012/5/15,12632.00,1556.80,79.85,,,,,
2012/5/16,12598.55,1536.20,80.32,,,,,
2012/5/17,12442.49,1574.50,80.35,,,,,
2012/5/18,12369.38,1591.60,79.41,,,,,
2012/5/21,12504.48,1588.40,79.17,,,,,
2012/5/22,12502.81,1576.30,79.41,,,,,
2012/5/23,12496.15,1548.10,80.00,,,,,
2012/5/24,12529.75,1557.30,79.42,,,,,
2012/5/25,12454.83,1568.80,79.66,,,,,
2012/5/29,12580.69,1548.60,79.56,,,,,
2012/5/30,12419.86,1563.40,79.50,,,,,
2012/5/31,12393.45,1562.60,78.98,,,,,
2012/6/1,12118.57,1620.50,78.53,,,,,
2012/6/4,12101.46,1612.20,78.10,,,,,
2012/6/5,12127.95,1615.20,78.36,,,,,
2012/6/6,12414.79,1632.80,78.73,,,,,
2012/6/7,12460.96,1586.60,79.27,,,,,
2012/6/8,12554.20,1590.10,79.69,,,,,
2012/6/11,12411.23,1595.50,79.56,,,,,
2012/6/12,12573.80,1612.70,79.31,,,,,
2012/6/13,12496.38,1618.10,79.53,,,,,
2012/6/14,12651.91,1618.40,79.37,,,,,
2012/6/15,12767.17,1627.00,79.42,,,,,
2012/6/18,12741.82,1625.70,79.05,,,,,
2012/6/19,12837.33,1622.20,79.00,,,,,
2012/6/20,12824.39,1614.80,79.03,,,,,
2012/6/21,12573.57,1564.50,79.42,,,,,
2012/6/22,12640.78,1566.00,80.02,,,,,
2012/6/25,12502.66,1587.50,80.56,,,,,
2012/6/26,12534.67,1574.00,79.65,,,,,
2012/6/27,12627.01,1577.50,79.46,,,,,
2012/6/28,12602.26,1549.70,79.68,,,,,
2012/6/29,12880.09,1603.50,79.31,,,,,
2012/7/2,12871.39,1597.20,79.84,,,,,
2012/7/3,12943.66,1621.30,79.44,,,,,
2012/7/5,12896.67,1608.90,79.94,,,,,
2012/7/6,12772.47,1578.40,79.86,,,,,
2012/7/9,12736.29,1588.60,79.48,,,,,
2012/7/10,12653.12,1579.30,79.56,,,,,
2012/7/11,12604.53,1575.20,79.35,,,,,
2012/7/12,12573.27,1564.90,79.61,,,,,
2012/7/13,12777.09,1591.60,79.31,,,,,
2012/7/16,12727.21,1591.20,79.17,,,,,
2012/7/17,12805.54,1589.10,78.82,,,,,
2012/7/18,12908.70,1570.40,79.10,,,,,
2012/7/19,12943.36,1580.10,78.80,,,,,
2012/7/20,12822.57,1582.50,78.74,,,,,
2012/7/23,12721.46,1577.10,78.45,,,,,
2012/7/24,12617.32,1576.00,78.31,,,,,
2012/7/25,12676.05,1608.00,78.11,,,,,
2012/7/26,12887.93,1615.00,78.10,,,,,
2012/7/27,13075.66,1617.90,78.32,,,,,
2012/7/30,13073.01,1619.70,78.50,,,,,
2012/7/31,13008.68,1610.50,78.10,,,,,
2012/8/1,12976.13,1603.70,78.12,,,,,
2012/8/2,12878.88,1587.40,78.38,,,,,
2012/8/3,13096.17,1606.00,78.22,,,,,
2012/8/6,13117.51,1612.90,78.61,,,,,
2012/8/7,13168.60,1609.70,78.20,,,,,
2012/8/8,13175.64,1612.90,78.61,,,,,
2012/8/9,13165.19,1617.10,78.40,,,,,
2012/8/10,13207.95,1619.70,78.61,,,,,
2012/8/13,13169.43,1609.60,78.25,,,,,
2012/8/14,13172.14,1599.40,78.33,,,,,
2012/8/15,13164.78,1603.70,78.82,,,,,
2012/8/16,13250.11,1616.10,78.99,,,,,
2012/8/17,13275.20,1616.30,79.25,,,,,
2012/8/20,13271.64,1620.10,79.51,,,,,
2012/8/21,13203.58,1639.90,79.33,,,,,
2012/8/22,13172.76,1637.40,79.24,,,,,
2012/8/23,13057.46,1669.60,78.54,,,,,
2012/8/24,13157.97,1669.80,78.60,,,,,
2012/8/27,13124.67,1672.40,78.73,,,,,
2012/8/28,13102.99,1666.50,78.75,,,,,
2012/8/29,13107.48,1659.80,78.57,,,,,
2012/8/30,13000.71,1653.50,78.72,,,,,
2012/8/31,13090.84,1684.60,78.53,,,,,
2012/9/4,13035.94,1692.90,78.34,,,,,
2012/9/5,13047.48,1690.80,78.47,,,,,
2012/9/6,13292.00,1702.60,78.42,,,,,
2012/9/7,13306.64,1737.50,78.89,,,,,
2012/9/10,13254.29,1728.70,78.22,,,,,
2012/9/11,13323.36,1731.80,78.23,,,,,
2012/9/12,13333.35,1730.60,77.75,,,,,
2012/9/13,13539.86,1769.10,77.83,,,,,
2012/9/14,13593.37,1769.80,77.65,,,,,
2012/9/17,13553.10,1767.70,78.33,,,,,
2012/9/18,13564.64,1768.40,78.67,,,,,
2012/9/19,13577.96,1769.00,78.77,,,,,
2012/9/20,13596.93,1767.70,78.40,,,,,
2012/9/21,13579.47,1775.50,78.20,,,,,
2012/9/24,13558.92,1762.10,78.08,,,,,
2012/9/25,13457.55,1763.80,77.86,,,,,
2012/9/26,13413.51,1750.60,77.73,,,,,
2012/9/27,13485.97,1777.60,77.70,,,,,
2012/9/28,13437.13,1771.10,77.61,,,,,
2012/10/1,13515.11,1780.50,77.96,,,,,
2012/10/2,13482.36,1772.70,78.04,,,,,
2012/10/3,13494.61,1777.30,78.21,,,,,
2012/10/4,13575.36,1794.10,78.42,,,,,
2012/10/5,13610.15,1778.60,78.48,,,,,
2012/10/8,13583.65,1773.50,78.70,,,,,
2012/10/9,13473.53,1763.00,78.29,,,,,
2012/10/10,13344.97,1763.20,78.22,,,,,
2012/10/11,13326.39,1768.80,78.07,,,,,
2012/10/12,13328.85,1758.00,78.40,,,,,
2012/10/15,13424.23,1736.00,78.47,,,,,
2012/10/16,13551.78,1744.70,78.79,,,,,
2012/10/17,13557.00,1751.50,78.82,,,,,
2012/10/18,13548.94,1743.30,79.06,,,,,
2012/10/19,13343.51,1722.80,79.31,,,,,
2012/10/22,13345.89,1725.10,79.26,,,,,
2012/10/23,13102.53,1708.30,79.99,,,,,
2012/10/24,13077.34,1700.50,79.82,,,,,
2012/10/25,13103.68,1712.00,79.84,,,,,
2012/10/26,13107.21,1710.90,80.24,,,,,
2012/10/31,13096.46,1717.50,79.68,,,,,
2012/11/1,13232.62,1714.10,79.86,,,,,
2012/11/2,13093.16,1674.10,80.22,,,,,
2012/11/5,13112.44,1682.20,80.50,,,,,
2012/11/6,13245.68,1714.10,80.16,,,,,
2012/11/7,12932.73,1713.20,80.29,,,,,
2012/11/8,12811.32,1725.40,79.97,,,,,
2012/11/9,12815.39,1730.30,79.48,,,,,
2012/11/12,12815.08,1730.30,79.46,,,,,
2012/11/13,12756.18,1724.20,79.60,,,,,
2012/11/14,12570.95,1729.50,79.46,,,,,
2012/11/15,12542.38,1713.30,80.20,,,,,
2012/11/16,12588.31,1714.30,81.12,,,,,
2012/11/19,12795.96,1734.00,81.53,,,,,
2012/11/20,12788.51,1723.20,81.35,,,,,
2012/11/21,12836.89,1727.90,81.75,,,,,
2012/11/23,13009.53,1751.30,82.36,,,,,
2012/11/26,12967.37,1749.50,82.55,,,,,
2012/11/27,12878.13,1742.20,81.87,,,,,
2012/11/28,12985.11,1716.50,82.08,,,,,
2012/11/29,13021.82,1727.20,82.15,,,,,
2012/11/30,13025.58,1710.90,82.15,,,,,
2012/12/3,12965.60,1719.60,82.46,,,,,
2012/12/4,12951.78,1694.40,82.13,,,,,
2012/12/5,13034.49,1692.40,81.82,,,,,
2012/12/6,13074.04,1700.30,82.44,,,,,
2012/12/7,13155.13,1704.00,82.43,,,,,
2012/12/10,13169.88,1713.00,82.56,,,,,
2012/12/11,13248.44,1708.20,82.35,,,,,
2012/12/12,13245.45,1716.60,82.52,,,,,
2012/12/13,13170.72,1695.60,83.21,,,,,
2012/12/14,13135.01,1695.80,83.67,,,,,
2012/12/17,13235.39,1697.00,84.16,,,,,
2012/12/18,13350.96,1669.50,83.90,,,,,
2012/12/19,13251.97,1666.50,84.36,,,,,
2012/12/20,13311.72,1644.90,84.23,,,,,
2012/12/21,13190.84,1659.10,84.42,,,,,
2012/12/24,13138.93,1658.60,84.41,,,,,
2012/12/26,13114.59,1659.80,85.00,,,,,
2012/12/27,13096.31,1662.60,85.67,,,,,
2012/12/28,12938.11,1654.90,86.51,,,,,
2012/12/31,13104.14,1674.80,85.96,,,,,
2013/1/2,13412.55,1687.90,86.60,,,,,
2013/1/3,13391.36,1673.70,87.28,,,,,
2013/1/4,13435.21,1648.10,87.74,,,,,
2013/1/7,13384.29,1645.50,88.20,,,,,
2013/1/8,13328.85,1661.50,87.25,,,,,
2013/1/9,13390.51,1654.80,86.87,,,,,
2013/1/10,13471.22,1677.30,88.13,,,,,
2013/1/11,13488.43,1660.00,89.25,,,,,
2013/1/14,13507.32,1668.90,89.52,,,,,
2013/1/15,13534.89,1683.40,89.46,,,,,
2013/1/16,13511.23,1682.70,88.75,,,,,
2013/1/17,13596.02,1690.40,88.63,,,,,
2013/1/18,13649.70,1686.60,89.82,,,,,
2013/1/22,13712.21,1692.80,89.60,,,,,
2013/1/23,13779.33,1686.30,88.53,,,,,
2013/1/24,13825.33,1669.50,88.58,,,,,
2013/1/25,13895.98,1656.40,90.56,,,,,
2013/1/28,13881.93,1652.40,91.18,,,,,
2013/1/29,13954.42,1660.70,90.46,,,,,
2013/1/30,13910.42,1679.90,90.79,,,,,
2013/1/31,13860.58,1660.60,91.02,,,,,
2013/2/1,14009.79,1669.40,91.71,,,,,
2013/2/4,13880.08,1675.30,92.77,,,,,
2013/2/5,13979.30,1672.40,92.15,,,,,
2013/2/6,13986.52,1677.70,93.57,,,,,
2013/2/7,13944.05,1670.40,93.43,,,,,
2013/2/8,13992.97,1666.00,93.63,,,,,
2013/2/11,13971.24,1648.20,92.54,,,,,
2013/2/12,14018.70,1648.70,94.19,,,,,
2013/2/13,13982.91,1644.20,93.31,,,,,
2013/2/14,13973.39,1634.70,93.26,,,,,
2013/2/15,13981.76,1608.80,92.96,,,,,
2013/2/19,14035.67,1603.60,93.65,,,,,
2013/2/20,13927.54,1577.60,93.71,,,,,
2013/2/21,13880.62,1578.20,93.66,,,,,
2013/2/22,14000.57,1572.40,93.15,,,,,
